,Compound,Positive,Negative,Neutral
4048,0.0,0.0,0.0,1.0
4049,0.0,0.0,0.0,0.0
4050,0.2695,0.313,0.21,0.477
4051,0.4019,1.0,0.0,0.0
4052,0.0,0.0,0.0,1.0
4053,0.0,0.0,0.0,1.0
4054,0.0,0.0,0.0,1.0
4055,0.4404,0.244,0.0,0.756
4056,0.296,1.0,0.0,0.0
4057,-0.2584,0.0,0.253,0.747
4058,0.0,0.0,0.0,0.0
4059,0.3612,0.455,0.0,0.545
4060,0.2003,0.216,0.117,0.667
4061,-0.34,0.0,0.107,0.893
4062,0.891,0.216,0.0,0.784
4063,0.2263,0.068,0.0,0.932
4064,0.0,0.0,0.0,0.0
4065,0.0,0.0,0.0,1.0
4066,0.4404,0.744,0.0,0.256
4067,-0.6696,0.0,0.818,0.182
4068,0.0,0.0,0.0,1.0
4069,0.7003,1.0,0.0,0.0
4070,0.0,0.0,0.0,1.0
4071,-0.4574,0.0,1.0,0.0
4072,0.0,0.0,0.0,1.0
4073,0.2732,1.0,0.0,0.0
4074,0.4404,0.744,0.0,0.256
4075,0.5267,0.815,0.0,0.185
4076,0.0,0.0,0.0,1.0
4077,0.0772,0.107,0.093,0.8
4078,0.0,0.0,0.0,1.0
4079,0.0,0.0,0.0,1.0
4080,0.3182,1.0,0.0,0.0
4081,0.0,0.0,0.0,1.0
4082,0.4588,1.0,0.0,0.0
4083,0.0,0.0,0.0,1.0
4084,0.4215,1.0,0.0,0.0
4085,0.0,0.0,0.0,1.0
4086,0.4215,0.583,0.0,0.417
4087,0.0,0.0,0.0,1.0
4088,0.6588,0.386,0.0,0.614
4089,0.0,0.0,0.0,1.0
4090,0.4926,0.456,0.0,0.544
4091,0.0,0.0,0.0,1.0
4092,-0.1511,0.0,0.285,0.715
4093,0.8748,0.458,0.0,0.542
4094,0.0,0.0,0.0,1.0
4095,0.5106,0.398,0.0,0.602
4096,0.0,0.0,0.0,1.0
4097,-0.2411,0.0,0.329,0.671
4098,0.0,0.0,0.0,1.0
4099,0.0,0.0,0.0,1.0
4100,0.3626,0.194,0.086,0.72
4101,0.0,0.0,0.0,1.0
4102,0.0,0.0,0.0,1.0
4103,0.4574,0.249,0.0,0.751
4104,0.9286,0.477,0.0,0.523
4105,0.0,0.0,0.0,1.0
4106,0.6588,0.468,0.0,0.532
4107,-0.296,0.0,0.087,0.913
4108,0.0,0.0,0.0,1.0
4109,0.2732,0.091,0.0,0.909
4110,-0.296,0.0,0.355,0.645
4111,0.6369,0.565,0.0,0.435
4112,-0.3818,0.0,0.245,0.755
4113,0.4574,0.428,0.0,0.572
4114,0.296,0.109,0.0,0.891
4115,0.0018,0.159,0.159,0.682
4116,0.6652,0.241,0.0,0.759
4117,-0.296,0.0,0.196,0.804
4118,0.6908,1.0,0.0,0.0
4119,0.7717,0.302,0.087,0.611
4120,0.0,0.0,0.0,1.0
4121,0.3802,0.722,0.0,0.278
4122,0.0,0.0,0.0,1.0
4123,0.4404,0.744,0.0,0.256
4124,0.0,0.0,0.0,0.0
4125,-0.802,0.0,0.545,0.455
4126,0.891,0.239,0.0,0.761
4127,0.4019,0.197,0.0,0.803
4128,0.0,0.0,0.0,1.0
4129,0.0,0.0,0.0,1.0
4130,0.0,0.0,0.0,1.0
4131,0.2263,0.213,0.0,0.787
4132,0.0,0.0,0.0,1.0
4133,0.4215,0.483,0.0,0.517
4134,0.8398,0.16,0.0,0.84
4135,0.0,0.0,0.0,1.0
4136,0.4019,1.0,0.0,0.0
4137,0.7351,0.218,0.057,0.725
4138,0.0772,0.048,0.041,0.911
4139,0.0,0.0,0.0,1.0
4140,-0.5267,0.0,0.161,0.839
4141,0.0,0.0,0.0,1.0
4142,0.0,0.0,0.0,1.0
4143,0.0,0.0,0.0,1.0
4144,0.0,0.0,0.0,1.0
4145,0.0,0.0,0.0,1.0
4146,0.0,0.0,0.0,1.0
4147,0.6239,0.338,0.0,0.662
4148,0.3182,0.187,0.0,0.813
4149,0.0656,0.115,0.107,0.778
4150,0.0,0.0,0.0,1.0
4151,0.0,0.0,0.0,1.0
4152,0.4201,0.736,0.0,0.264
4153,0.0,0.0,0.0,1.0
4154,0.25,0.095,0.0,0.905
4155,0.0,0.0,0.0,1.0
4156,0.4215,0.412,0.0,0.588
4157,0.5499,0.262,0.0,0.738
4158,0.7964,1.0,0.0,0.0
4159,0.0,0.0,0.0,1.0
4160,0.0,0.0,0.0,1.0
4161,-0.1466,0.101,0.169,0.73
4162,0.802,0.286,0.0,0.714
4163,0.0,0.0,0.0,1.0
4164,0.0,0.0,0.0,1.0
4165,0.7644,0.622,0.0,0.378
4166,0.0,0.0,0.0,1.0
4167,0.0,0.0,0.0,1.0
4168,-0.296,0.0,0.355,0.645
4169,0.0,0.0,0.0,0.0
4170,0.0,0.0,0.0,1.0
4171,0.0,0.0,0.0,1.0
4172,0.0,0.0,0.0,1.0
4173,0.5562,0.418,0.0,0.582
4174,0.0,0.0,0.0,1.0
4175,0.0,0.0,0.0,1.0
4176,0.0,0.0,0.0,1.0
4177,0.2244,0.267,0.199,0.535
4178,0.9042,0.423,0.0,0.577
4179,0.0,0.0,0.0,1.0
4180,0.7003,0.225,0.0,0.775
4181,0.2238,0.146,0.11,0.744
4182,0.7363,0.23,0.06,0.71
4183,0.0387,0.058,0.053,0.89
4184,0.2023,0.114,0.0,0.886
4185,0.4215,0.128,0.0,0.872
4186,0.2263,0.275,0.176,0.549
4187,0.7579,0.231,0.0,0.769
4188,0.0,0.0,0.0,1.0
4189,0.0516,0.266,0.25,0.484
4190,0.6361,0.118,0.0,0.882
4191,0.7345,0.176,0.0,0.824
4192,0.296,0.155,0.0,0.845
4193,0.2732,0.512,0.0,0.488
4194,0.0,0.0,0.0,1.0
4195,0.25,0.133,0.0,0.867
4196,0.2023,0.079,0.0,0.921
4197,0.0,0.0,0.0,1.0
4198,0.0,0.0,0.0,1.0
4199,0.25,0.179,0.094,0.726
4200,0.0,0.0,0.0,0.0
4201,-0.34,0.0,0.098,0.902
4202,-0.434,0.0,0.118,0.882
4203,0.0,0.0,0.0,1.0
4204,0.2732,0.065,0.0,0.935
4205,0.0,0.0,0.0,1.0
4206,-0.296,0.0,0.058,0.942
4207,0.6124,0.172,0.0,0.828
4208,0.0,0.0,0.0,1.0
4209,0.4926,1.0,0.0,0.0
4210,0.7494,0.68,0.0,0.32
4211,0.0,0.0,0.0,1.0
4212,0.0,0.0,0.0,1.0
4213,0.3182,0.087,0.0,0.913
4214,0.0,0.0,0.0,1.0
4215,0.0,0.0,0.0,1.0
4216,0.4019,1.0,0.0,0.0
4217,-0.4297,0.1,0.194,0.707
4218,0.4404,0.153,0.0,0.847
4219,0.3612,0.263,0.0,0.737
4220,-0.2732,0.0,0.412,0.588
4221,-0.296,0.0,0.355,0.645
4222,0.0,0.0,0.0,1.0
4223,0.4404,0.42,0.0,0.58
4224,0.2732,0.677,0.0,0.323
4225,0.6901,0.262,0.0,0.738
4226,0.6981,0.489,0.0,0.511
4227,0.4215,0.737,0.0,0.263
4228,0.0,0.0,0.0,1.0
4229,0.0,0.0,0.0,1.0
4230,0.5994,0.394,0.0,0.606
4231,0.3182,0.697,0.0,0.303
4232,0.0,0.0,0.0,1.0
4233,0.0,0.0,0.0,1.0
4234,0.4215,1.0,0.0,0.0
4235,0.0,0.0,0.0,1.0
4236,0.0,0.0,0.0,0.0
4237,0.0,0.0,0.0,1.0
4238,0.4404,0.293,0.0,0.707
4239,0.4019,1.0,0.0,0.0
4240,-0.5696,0.0,0.424,0.576
4241,0.0,0.0,0.0,1.0
4242,0.0,0.0,0.0,1.0
4243,0.5499,0.283,0.0,0.717
4244,0.4588,1.0,0.0,0.0
4245,0.0,0.0,0.0,1.0
4246,0.0,0.0,0.0,1.0
4247,0.4019,1.0,0.0,0.0
4248,0.6696,0.846,0.0,0.154
4249,0.0,0.0,0.0,1.0
4250,0.0,0.0,0.0,1.0
4251,0.0,0.0,0.0,1.0
4252,-0.1531,0.0,0.348,0.652
4253,0.7871,0.192,0.0,0.808
4254,0.0,0.0,0.0,1.0
4255,0.0,0.0,0.0,1.0
4256,0.0258,0.107,0.102,0.791
4257,-0.4215,0.0,0.101,0.899
4258,0.2481,0.307,0.212,0.481
4259,0.5719,0.222,0.0,0.778
4260,0.0,0.0,0.0,1.0
4261,0.0,0.0,0.0,1.0
4262,0.0,0.0,0.0,1.0
4263,0.9387,0.282,0.033,0.686
4264,0.0,0.0,0.0,1.0
4265,0.6588,0.815,0.0,0.185
4266,-0.4019,0.0,1.0,0.0
4267,0.1511,0.443,0.0,0.557
4268,0.541,0.304,0.0,0.696
4269,0.8122,0.433,0.0,0.567
4270,0.0,0.0,0.0,1.0
4271,0.0,0.0,0.0,1.0
4272,0.0,0.0,0.0,1.0
4273,0.7562,0.351,0.0,0.649
4274,0.0,0.0,0.0,1.0
4275,0.4019,0.574,0.0,0.426
4276,0.5106,0.355,0.0,0.645
4277,0.6369,0.457,0.0,0.543
4278,0.5399,0.411,0.0,0.589
4279,0.4767,0.383,0.0,0.617
4280,0.5562,0.163,0.078,0.758
4281,0.3612,0.15,0.073,0.777
4282,0.5411,0.119,0.046,0.835
4283,0.2382,0.103,0.104,0.793
4284,0.0,0.0,0.0,1.0
4285,-0.7845,0.0,0.172,0.828
4286,-0.4932,0.0,0.072,0.928
4287,0.2732,1.0,0.0,0.0
4288,0.7184,0.136,0.0,0.864
4289,0.4767,0.143,0.062,0.795
4290,0.0,0.0,0.0,1.0
4291,0.4019,0.574,0.0,0.426
4292,0.4767,0.24,0.117,0.643
4293,0.6249,0.672,0.0,0.328
4294,0.0,0.0,0.0,1.0
4295,0.5093,0.767,0.0,0.233
4296,0.4019,1.0,0.0,0.0
4297,0.4574,0.299,0.0,0.701
4298,0.0,0.0,0.0,1.0
4299,0.6249,0.451,0.0,0.549
4300,0.0,0.0,0.0,1.0
4301,-0.296,0.0,0.145,0.855
4302,0.0,0.0,0.0,1.0
4303,0.8553,0.377,0.138,0.485
4304,0.743,0.759,0.0,0.241
4305,0.3818,0.206,0.0,0.794
4306,0.0,0.0,0.0,1.0
4307,0.4404,0.744,0.0,0.256
4308,0.0,0.0,0.0,1.0
4309,0.0,0.0,0.0,1.0
4310,0.6588,0.523,0.0,0.477
4311,0.0,0.0,0.0,1.0
4312,0.0,0.0,0.0,1.0
4313,0.4019,1.0,0.0,0.0
4314,0.0,0.0,0.0,1.0
4315,0.3919,0.105,0.0,0.895
4316,-0.296,0.0,1.0,0.0
4317,-0.3612,0.0,0.294,0.706
4318,0.0,0.0,0.0,1.0
4319,0.0,0.0,0.0,1.0
4320,0.0,0.0,0.0,1.0
4321,0.0,0.0,0.0,1.0
4322,0.0,0.0,0.0,1.0
4323,0.4404,0.492,0.0,0.508
4324,0.8062,0.225,0.0,0.775
4325,0.0,0.0,0.0,1.0
4326,0.0,0.0,0.0,1.0
4327,0.0,0.0,0.0,1.0
4328,0.4588,0.75,0.0,0.25
4329,0.3612,0.263,0.0,0.737
4330,0.0,0.0,0.0,1.0
4331,0.3612,0.19,0.157,0.653
4332,0.6369,0.677,0.0,0.323
4333,0.0,0.0,0.0,1.0
4334,0.0,0.0,0.0,0.0
4335,0.3802,0.722,0.0,0.278
4336,0.0,0.0,0.0,1.0
4337,0.0,0.0,0.0,1.0
4338,0.0,0.0,0.0,1.0
4339,0.4404,0.744,0.0,0.256
4340,0.5423,0.22,0.0,0.78
4341,0.0,0.0,0.0,1.0
4342,-0.2023,0.105,0.099,0.795
4343,-0.8689,0.0,0.252,0.748
4344,0.0,0.0,0.0,1.0
4345,-0.2732,0.039,0.076,0.885
4346,0.0,0.0,0.0,1.0
4347,-0.296,0.0,0.167,0.833
4348,0.2975,0.076,0.0,0.924
4349,0.0,0.0,0.0,1.0
4350,0.2382,0.089,0.0,0.911
4351,-0.5704,0.0,0.291,0.709
4352,0.0,0.0,0.0,1.0
4353,0.5859,0.655,0.0,0.345
4354,0.0,0.0,0.0,1.0
4355,0.3182,0.697,0.0,0.303
4356,0.4215,0.737,0.0,0.263
4357,0.0,0.0,0.0,1.0
4358,0.0,0.0,0.0,1.0
4359,0.0,0.0,0.0,1.0
4360,0.4753,0.382,0.0,0.618
4361,0.4019,1.0,0.0,0.0
4362,0.0,0.0,0.0,1.0
4363,0.7269,1.0,0.0,0.0
4364,0.0,0.0,0.0,1.0
4365,0.0,0.0,0.0,1.0
4366,0.0,0.0,0.0,1.0
4367,0.0,0.0,0.0,1.0
4368,0.0,0.0,0.0,1.0
4369,0.0,0.0,0.0,1.0
4370,0.0,0.0,0.0,1.0
4371,0.0,0.0,0.0,1.0
4372,0.0258,0.081,0.077,0.842
4373,0.4019,0.231,0.0,0.769
4374,0.8776,0.347,0.0,0.653
4375,0.4019,1.0,0.0,0.0
4376,0.8622,0.657,0.0,0.343
4377,0.0,0.0,0.0,1.0
4378,-0.296,0.0,0.524,0.476
4379,0.4019,0.153,0.0,0.847
4380,0.9261,0.551,0.0,0.449
4381,0.0,0.0,0.0,0.0
4382,0.3182,0.204,0.0,0.796
4383,-0.3716,0.047,0.095,0.858
4384,0.0,0.0,0.0,1.0
4385,0.0,0.0,0.0,1.0
4386,0.0,0.0,0.0,1.0
4387,0.0,0.0,0.0,1.0
4388,0.8591,0.514,0.0,0.486
4389,0.0,0.0,0.0,1.0
4390,0.0,0.0,0.0,0.0
4391,0.3182,0.223,0.0,0.777
4392,-0.296,0.0,0.688,0.312
4393,0.0,0.0,0.0,0.0
4394,0.0,0.0,0.0,1.0
4395,0.4404,0.326,0.0,0.674
4396,0.0,0.0,0.0,0.0
4397,0.0,0.0,0.0,1.0
4398,0.0,0.0,0.0,1.0
4399,0.0,0.0,0.0,1.0
4400,0.0,0.0,0.0,1.0
4401,0.0,0.0,0.0,1.0
4402,0.0,0.0,0.0,1.0
4403,0.3612,0.391,0.174,0.435
4404,0.4549,0.149,0.0,0.851
4405,0.0,0.0,0.0,1.0
4406,-0.6486,0.0,0.202,0.798
4407,-0.6808,0.111,0.218,0.671
4408,0.4215,1.0,0.0,0.0
4409,0.0,0.0,0.0,1.0
4410,0.0,0.0,0.0,1.0
4411,0.7178,0.7,0.0,0.3
4412,0.0,0.0,0.0,1.0
4413,0.0,0.0,0.0,1.0
4414,0.4019,1.0,0.0,0.0
4415,0.4019,1.0,0.0,0.0
4416,0.3612,0.175,0.116,0.709
4417,0.0,0.0,0.0,1.0
4418,0.0,0.0,0.0,1.0
4419,0.7003,0.853,0.0,0.147
4420,0.54,0.777,0.0,0.223
4421,0.0,0.0,0.0,0.0
4422,0.0,0.0,0.0,1.0
4423,0.0,0.0,0.0,1.0
4424,0.4019,1.0,0.0,0.0
4425,0.3802,0.393,0.0,0.607
4426,-0.4364,0.0,0.492,0.508
4427,0.2023,0.055,0.0,0.945
4428,0.0,0.0,0.0,1.0
4429,0.0,0.0,0.0,1.0
4430,0.3818,0.178,0.0,0.822
4431,0.0,0.0,0.0,1.0
4432,0.0,0.0,0.0,1.0
4433,0.0,0.0,0.0,1.0
4434,0.0,0.0,0.0,1.0
4435,0.0,0.0,0.0,1.0
4436,-0.2023,0.0,0.643,0.357
4437,0.0,0.0,0.0,1.0
4438,0.6103,0.666,0.0,0.334
4439,0.0,0.0,0.0,1.0
4440,0.0,0.0,0.0,1.0
4441,0.0,0.0,0.0,1.0
4442,0.4019,1.0,0.0,0.0
4443,0.0,0.0,0.0,1.0
4444,0.0258,0.37,0.356,0.274
4445,0.5093,0.622,0.0,0.378
4446,0.4019,0.574,0.0,0.426
4447,0.0,0.0,0.0,1.0
4448,0.0,0.0,0.0,1.0
4449,0.0,0.0,0.0,1.0
4450,0.2382,0.14,0.0,0.86
4451,0.0,0.0,0.0,1.0
4452,0.0,0.0,0.0,1.0
4453,0.7177,0.6,0.0,0.4
4454,0.0,0.0,0.0,1.0
4455,0.0,0.0,0.0,0.0
4456,0.4005,0.574,0.0,0.426
4457,0.0,0.0,0.0,1.0
4458,0.2732,0.189,0.0,0.811
4459,0.5859,0.242,0.0,0.758
4460,0.0,0.0,0.0,1.0
4461,0.2732,0.344,0.0,0.656
4462,0.8313,0.423,0.0,0.577
4463,0.4404,0.195,0.0,0.805
4464,0.296,1.0,0.0,0.0
4465,0.0,0.0,0.0,1.0
4466,0.5093,0.179,0.072,0.749
4467,0.4019,0.351,0.0,0.649
4468,0.1779,0.333,0.279,0.388
4469,0.0,0.0,0.0,1.0
4470,0.0,0.0,0.0,1.0
4471,0.3612,0.385,0.0,0.615
4472,0.296,0.688,0.0,0.312
4473,0.6705,0.268,0.0,0.732
4474,0.5859,1.0,0.0,0.0
4475,0.0,0.0,0.0,1.0
4476,0.4939,0.157,0.057,0.786
4477,0.7257,0.181,0.0,0.819
4478,0.2382,0.183,0.143,0.674
4479,0.2975,0.128,0.066,0.806
4480,0.4019,0.105,0.0,0.895
4481,0.0,0.0,0.0,1.0
4482,0.1406,0.075,0.053,0.871
4483,0.0,0.0,0.0,1.0
4484,0.2263,0.106,0.0,0.894
4485,0.0,0.0,0.0,1.0
4486,0.8481,0.568,0.0,0.432
4487,0.0,0.0,0.0,1.0
4488,0.8777,0.387,0.0,0.613
4489,0.0,0.0,0.0,1.0
4490,0.6249,0.577,0.0,0.423
4491,0.0,0.0,0.0,1.0
4492,0.0,0.0,0.0,1.0
4493,0.0,0.0,0.0,1.0
4494,0.2732,0.189,0.0,0.811
4495,-0.1882,0.163,0.191,0.645
4496,0.296,0.183,0.1,0.717
4497,0.25,0.157,0.108,0.735
4498,0.0,0.0,0.0,1.0
4499,0.2732,0.102,0.044,0.854
4500,0.0,0.0,0.0,1.0
4501,0.4215,0.149,0.0,0.851
4502,0.3182,0.292,0.0,0.708
4503,0.0,0.0,0.0,1.0
4504,0.296,0.196,0.0,0.804
4505,0.2732,0.412,0.0,0.588
4506,0.101,0.317,0.0,0.683
4507,0.5423,0.36,0.0,0.64
4508,0.0,0.0,0.0,1.0
4509,0.2023,0.205,0.0,0.795
4510,0.4019,1.0,0.0,0.0
4511,-0.1045,0.0,0.098,0.902
4512,0.25,0.164,0.09,0.746
4513,-0.296,0.0,0.524,0.476
4514,0.0,0.0,0.0,1.0
4515,0.0,0.0,0.0,1.0
4516,0.0,0.0,0.0,0.0
4517,-0.3818,0.074,0.172,0.755
4518,0.0,0.0,0.0,1.0
4519,0.0,0.0,0.0,1.0
4520,0.5106,0.398,0.0,0.602
4521,0.0,0.0,0.0,1.0
4522,0.2411,0.495,0.0,0.505
4523,0.0,0.0,0.0,1.0
4524,0.0,0.0,0.0,1.0
4525,0.0,0.0,0.0,1.0
4526,0.34,0.444,0.0,0.556
4527,0.0,0.0,0.0,1.0
4528,0.0,0.0,0.0,1.0
4529,0.6705,0.244,0.0,0.756
4530,0.0,0.0,0.0,1.0
4531,0.0,0.0,0.0,1.0
4532,0.0,0.0,0.0,1.0
4533,-0.3595,0.0,0.333,0.667
4534,0.0,0.0,0.0,1.0
4535,0.4703,0.105,0.0,0.895
4536,0.4939,0.444,0.0,0.556
4537,0.0,0.0,0.0,1.0
4538,0.0,0.0,0.0,1.0
4539,0.2023,1.0,0.0,0.0
4540,0.0,0.0,0.0,0.0
4541,-0.296,0.0,1.0,0.0
4542,0.4215,1.0,0.0,0.0
4543,-0.1531,0.0,0.242,0.758
4544,0.0,0.0,0.0,1.0
4545,0.296,1.0,0.0,0.0
4546,0.0,0.0,0.0,1.0
4547,0.2023,0.184,0.0,0.816
4548,0.0,0.0,0.0,1.0
4549,-0.296,0.0,0.18,0.82
4550,0.6249,0.227,0.0,0.773
4551,0.0,0.0,0.0,1.0
4552,0.2716,0.16,0.0,0.84
4553,0.4019,0.73,0.0,0.27
4554,0.4215,0.583,0.0,0.417
4555,0.6908,0.489,0.0,0.511
4556,0.0,0.0,0.0,1.0
4557,-0.3182,0.218,0.297,0.485
4558,0.7557,0.564,0.0,0.436
4559,0.8658,0.251,0.0,0.749
4560,0.0,0.0,0.0,1.0
4561,0.296,0.128,0.0,0.872
4562,0.4019,1.0,0.0,0.0
4563,0.0,0.0,0.0,1.0
4564,0.5859,0.241,0.0,0.759
4565,0.3182,0.697,0.0,0.303
4566,0.0,0.0,0.0,1.0
4567,0.0,0.0,0.0,1.0
4568,0.0,0.0,0.0,1.0
4569,0.0,0.0,0.0,1.0
4570,-0.2193,0.0,0.126,0.874
4571,0.4215,0.219,0.0,0.781
4572,0.6239,0.29,0.0,0.71
4573,0.0,0.0,0.0,1.0
4574,0.4404,0.367,0.0,0.633
4575,0.5562,0.642,0.0,0.358
4576,0.4926,0.21,0.0,0.79
4577,0.0,0.0,0.0,0.0
4578,0.0,0.0,0.0,1.0
4579,0.9022,0.389,0.0,0.611
4580,0.758,0.372,0.07,0.558
4581,-0.296,0.0,0.239,0.761
4582,0.0,0.0,0.0,1.0
4583,0.4926,0.761,0.0,0.239
4584,0.7503,0.244,0.0,0.756
4585,0.0258,0.136,0.0,0.864
4586,0.8416,0.353,0.083,0.564
4587,0.9052,0.278,0.04,0.682
4588,0.3382,0.705,0.0,0.295
4589,0.296,1.0,0.0,0.0
4590,0.0,0.0,0.0,1.0
4591,0.3182,1.0,0.0,0.0
4592,-0.1531,0.0,0.211,0.789
4593,0.0,0.0,0.0,1.0
4594,0.0,0.0,0.0,1.0
4595,0.0,0.0,0.0,1.0
4596,0.4215,0.286,0.0,0.714
4597,0.9062,0.373,0.0,0.627
4598,0.0,0.0,0.0,1.0
4599,0.0,0.0,0.0,1.0
4600,-0.296,0.0,1.0,0.0
4601,0.5647,0.274,0.0,0.726
4602,0.9387,0.409,0.0,0.591
4603,0.4003,0.163,0.0,0.837
4604,0.0,0.0,0.0,1.0
4605,0.7749,0.227,0.0,0.773
4606,0.7339,0.436,0.0,0.564
4607,0.4019,1.0,0.0,0.0
4608,0.4215,0.583,0.0,0.417
4609,0.0,0.0,0.0,1.0
4610,0.0,0.0,0.0,1.0
4611,0.0,0.0,0.0,1.0
4612,0.0,0.0,0.0,1.0
4613,0.0,0.0,0.0,1.0
4614,0.6696,0.529,0.0,0.471
4615,0.0,0.0,0.0,1.0
4616,0.6249,0.577,0.0,0.423
4617,0.0,0.0,0.0,1.0
4618,0.0,0.0,0.0,1.0
4619,0.0,0.0,0.0,1.0
4620,-0.4939,0.0,0.762,0.238
4621,0.4019,1.0,0.0,0.0
4622,0.0,0.0,0.0,1.0
4623,0.0,0.0,0.0,1.0
4624,0.4215,1.0,0.0,0.0
4625,0.2023,0.474,0.0,0.526
4626,-0.3862,0.0,0.396,0.604
4627,0.0,0.0,0.0,1.0
4628,0.5411,0.333,0.0,0.667
4629,-0.3182,0.0,0.247,0.753
4630,0.4215,0.359,0.0,0.641
4631,0.4019,0.144,0.0,0.856
4632,0.0,0.0,0.0,1.0
4633,0.7888,0.333,0.0,0.667
4634,-0.5574,0.0,0.265,0.735
4635,0.4767,1.0,0.0,0.0
4636,0.296,0.355,0.0,0.645
4637,0.3182,1.0,0.0,0.0
4638,0.0,0.0,0.0,1.0
4639,0.0,0.0,0.0,1.0
4640,-0.7003,0.141,0.314,0.545
4641,0.4019,1.0,0.0,0.0
4642,-0.3182,0.0,0.187,0.813
4643,0.4404,0.744,0.0,0.256
4644,0.5551,0.642,0.0,0.358
4645,0.5423,0.627,0.203,0.169
4646,0.5346,0.113,0.057,0.83
4647,-0.2411,0.0,0.246,0.754
4648,0.0,0.0,0.0,1.0
4649,0.6369,0.178,0.0,0.822
4650,0.0,0.0,0.0,1.0
4651,0.4588,0.75,0.0,0.25
4652,0.3089,0.111,0.0,0.889
4653,0.0,0.0,0.0,1.0
4654,0.0,0.0,0.0,1.0
4655,0.4215,0.157,0.0,0.843
4656,0.2732,0.231,0.0,0.769
4657,0.927,0.528,0.082,0.39
4658,0.0,0.0,0.0,1.0
4659,0.0,0.0,0.0,1.0
4660,-0.128,0.0,0.2,0.8
4661,0.4404,0.42,0.0,0.58
4662,0.0,0.0,0.0,1.0
4663,0.296,0.087,0.0,0.913
4664,-0.1027,0.0,0.055,0.945
4665,0.0,0.0,0.0,1.0
4666,0.2732,0.174,0.0,0.826
4667,0.3182,1.0,0.0,0.0
4668,0.7003,0.744,0.0,0.256
4669,0.5499,0.173,0.0,0.827
4670,0.0,0.0,0.0,1.0
4671,0.2911,0.178,0.144,0.678
4672,-0.2263,0.06,0.088,0.852
4673,0.0,0.0,0.0,1.0
4674,0.4019,1.0,0.0,0.0
4675,0.0,0.0,0.0,1.0
4676,0.0,0.0,0.0,1.0
4677,0.8481,0.373,0.072,0.556
4678,0.34,0.286,0.0,0.714
4679,0.0,0.0,0.0,1.0
4680,0.0,0.0,0.0,1.0
4681,0.7351,0.356,0.0,0.644
4682,0.4215,0.189,0.0,0.811
4683,0.1759,0.08,0.058,0.862
4684,0.8399,0.473,0.0,0.527
4685,0.5974,0.202,0.066,0.732
4686,0.296,0.268,0.0,0.732
4687,0.0,0.0,0.0,1.0
4688,0.0,0.0,0.0,1.0
4689,0.0,0.0,0.0,1.0
4690,0.0,0.0,0.0,1.0
4691,0.0,0.0,0.0,1.0
4692,0.0,0.0,0.0,1.0
4693,0.4926,1.0,0.0,0.0
4694,0.0,0.0,0.0,1.0
4695,0.4019,1.0,0.0,0.0
4696,0.0,0.0,0.0,1.0
4697,0.8118,0.552,0.0,0.448
4698,0.0,0.0,0.0,1.0
4699,0.4404,0.492,0.0,0.508
4700,0.0,0.0,0.0,1.0
4701,0.0,0.0,0.0,1.0
4702,0.0,0.0,0.0,1.0
4703,0.0,0.0,0.0,1.0
4704,0.3612,0.122,0.0,0.878
4705,0.7906,0.194,0.0,0.806
4706,-0.1511,0.0,0.347,0.653
4707,-0.4215,0.0,0.103,0.897
4708,0.0,0.0,0.0,1.0
4709,0.0,0.0,0.0,1.0
4710,0.1531,0.112,0.085,0.804
4711,0.5411,0.636,0.0,0.364
4712,0.4215,0.737,0.0,0.263
4713,0.0,0.0,0.0,0.0
4714,0.0,0.0,0.0,1.0
4715,0.0,0.0,0.0,1.0
4716,0.0,0.0,0.0,1.0
4717,0.0,0.0,0.0,0.0
4718,0.0,0.0,0.0,1.0
4719,0.0,0.0,0.0,1.0
4720,-0.128,0.0,1.0,0.0
4721,0.2856,0.239,0.112,0.65
4722,0.0,0.0,0.0,1.0
4723,0.0,0.0,0.0,1.0
4724,0.6249,0.215,0.0,0.785
4725,0.0,0.0,0.0,1.0
4726,0.0,0.0,0.0,1.0
4727,0.0,0.0,0.0,1.0
4728,0.0,0.0,0.0,1.0
4729,0.0,0.0,0.0,1.0
4730,0.0,0.0,0.0,0.0
4731,0.5106,1.0,0.0,0.0
4732,0.1779,0.135,0.103,0.762
4733,0.4588,0.5,0.0,0.5
4734,-0.3182,0.0,1.0,0.0
4735,0.3365,0.323,0.0,0.677
4736,0.0,0.0,0.0,1.0
4737,0.3182,0.434,0.0,0.566
4738,0.0,0.0,0.0,1.0
4739,0.0,0.0,0.0,1.0
4740,0.5994,0.438,0.0,0.562
4741,0.0,0.0,0.0,1.0
4742,0.0,0.0,0.0,1.0
4743,0.0,0.0,0.0,1.0
4744,0.0,0.0,0.0,1.0
4745,0.25,0.5,0.0,0.5
4746,-0.296,0.0,0.18,0.82
4747,0.0,0.0,0.0,1.0
4748,0.0,0.0,0.0,1.0
4749,0.0,0.0,0.0,1.0
4750,0.4019,1.0,0.0,0.0
4751,0.0,0.0,0.0,1.0
4752,0.9493,0.481,0.0,0.519
4753,0.2263,0.224,0.12,0.656
4754,-0.7003,0.0,0.266,0.734
4755,0.0,0.0,0.0,1.0
4756,0.0,0.0,0.0,1.0
4757,-0.8316,0.0,0.638,0.362
4758,0.0,0.0,0.0,1.0
4759,0.825,0.446,0.0,0.554
4760,-0.7003,0.0,0.326,0.674
4761,0.4404,0.744,0.0,0.256
