date,y_1d,pct 1d change QQQ,pct 1d change TSLA,y_5d,pct 5d change QQQ,pct 5d change TSLA,Predicted RF 1d all,Predicted RF 1d present,Predicted RF 5d present,Signal Predicted RF 1d present,Signal Predicted RF 5d present,Friday Buys
1/3/17,0.006496288,0.008946641,0.015442928,0.022599827,-0.005490997,0.01710883,0.004538158,0.006514762,0.018068865,1,1,0
1/4/17,0.04064753,0.005437544,0.046085074,0.03919607,-0.005214368,0.033981703,0.007295562,-0.007232813,0.01565973,0,1,0
1/5/17,-0.006715149,0.005657826,-0.001057323,0.023642975,0.008258284,0.03190126,0.000722188,0.002099353,0.003965768,1,1,0
1/6/17,0.001197182,0.008769735,0.009966917,0.04820556,0.018544888,0.066750449,0.000722188,0.002099353,0.003965768,1,1,0
1/9/17,0.006631876,0.003280407,0.009912283,0.049820655,0.032494887,0.082315542,-0.003405547,0.001059952,0.000473003,1,0,1
1/10/17,-0.00830372,0.002207181,-0.006096539,0.033759448,0.025598133,0.059357581,0.005272059,0.011932761,0.018967863,1,1,0
1/11/17,-0.003300726,0.002691689,-0.000609037,-0.010726195,0.022797219,0.012071024,0.000722188,0.002099353,0.003965768,1,1,0
1/12/17,0.000936217,-0.001545625,-0.000609408,-0.002946174,0.015470999,0.012524825,0.002022489,0.002099353,0.003965768,1,1,0
1/13/17,0.032119751,0.003421867,0.035541618,0.028076693,0.010087605,0.038164298,0.020913496,0.023133154,0.019374398,1,1,1
1/17/17,-0.006123025,-0.00300417,-0.009127195,0.014831808,0.003760388,0.018592196,-0.001533453,-0.000470521,0.02126808,0,1,0
1/18/17,0.009764529,0.002036127,0.011800657,0.033344892,0.003589069,0.03693396,0.007374009,0.002099353,0.003965768,1,1,0
1/19/17,0.02314264,-0.000487875,0.022654766,0.060665029,0.000406659,0.061071689,0.012565323,0.015504732,0.038040508,1,1,0
1/20/17,0.001783878,0.002195451,0.003979329,0.061788586,0.004155051,0.065943637,0.003388467,0.001189314,0.044670034,1,1,1
1/23/17,0.016309408,0.000811526,0.017120935,0.045439346,0.001542803,0.046982149,0.000722188,0.01619113,0.027531922,1,1,0
1/24/17,0.016129925,0.006728834,0.022858759,0.06945915,0.011320196,0.080779346,0.012978194,0.00928198,0.048759381,1,1,0
1/25/17,-0.010615778,0.010065919,-0.000549858,0.048162459,0.019424386,0.067586845,-0.00800131,-0.004618742,0.04026395,0,1,0
1/26/17,-0.008738753,0.001036429,-0.007702324,0.014916908,0.020979056,0.035895964,0.008597215,0.009285338,0.046024766,1,1,0
1/27/17,-0.000169113,0.001911643,0.00174253,0.012898129,0.020689928,0.033588057,0.000722188,0.002099353,0.003965768,1,1,1
1/30/17,-0.001381479,-0.007790308,-0.009171787,-0.005047584,0.011917242,0.006869658,0.001528529,-0.005009683,-3.96E-05,0,0,0
1/31/17,0.007189922,-0.00200295,0.005186972,-0.013666345,0.003140457,-0.010525888,0.006762126,0.005595873,-0.008750168,1,0,0
2/1/17,-0.01758139,0.006903782,-0.010677609,-0.020552549,0,-0.020552549,-0.013023175,-0.015330459,-0.012796699,0,0,0
2/2/17,0.010145156,-0.000876944,0.009268211,-0.001890389,-0.001911392,-0.003801781,0.000722188,0.002099353,0.003965768,1,1,0
2/3/17,-0.003747363,0.002872735,-0.000874628,-0.005450487,-0.000953966,-0.006404454,-0.000329793,-0.001998099,0.008341386,0,1,1
2/6/17,0.024430189,0.001193534,0.025623723,0.020396464,0.008091774,0.028488238,0.014685059,0.020227951,0.016390148,1,1,0
2/7/17,-0.00478081,0.003655728,-0.001125082,0.008222175,0.013807689,0.022029865,-0.002895667,-0.003868639,0.006387703,0,1,0
2/8/17,0.01620279,0.001662714,0.017865504,0.04298594,0.008530687,0.051516627,0.01024811,0.002099353,0.003965768,1,1,0
2/9/17,0.023530782,0.003636491,0.027167273,0.057078332,0.013086619,0.070164951,0.015505131,0.009388536,0.013573477,1,1,0
2/10/17,-0.003196553,0.003308004,0.000111451,0.057694821,0.013526321,0.071221142,0.012450524,-0.001011549,0.006152001,0,1,1
2/13/17,0.036579085,0.005652431,0.042231516,0.070527146,0.018040143,0.088567289,0.025429865,0.030809681,0.063049568,1,1,0
2/14/17,-0.002002554,0.003356799,0.001354245,0.073532313,0.017736929,0.091269242,-0.002353472,0.002726158,0.058492051,1,1,0
2/15/17,-0.010254946,0.005913009,-0.004341937,0.045404873,0.022055431,0.067460304,0.000722188,-0.001011549,0.006152001,0,1,0
2/16/17,-0.038330856,-0.000309385,-0.038640241,-0.018965803,0.01803714,-0.000928663,-0.002822685,0.007305919,0.039560554,1,1,0
2/17/17,0.007862997,0.004332546,0.012195542,-0.007933862,0.019076723,0.011142861,0.008503841,0.005425787,-0.004106946,1,0,1
2/21/17,0.014024199,0.004930389,0.018954588,-0.029784784,0.018345042,-0.011439742,0.009353432,0.010864032,-0.017733672,1,0,0
2/22/17,-0.014370821,0.000383277,-0.013987544,-0.041912615,0.015327102,-0.026585513,-0.007162325,0.002099353,0.003965768,1,1,0
2/23/17,-0.06030125,-0.003754869,-0.064056119,-0.090534391,0.005568744,-0.084965646,-0.006857724,-0.039496395,-0.047843414,0,0,0
2/24/17,0.002022468,0.001922992,0.00394546,-0.052246286,0.007814248,-0.044432038,0.005787384,0.00326714,-0.006585745,1,0,1
2/27/17,-0.043134999,0.001228324,-0.041906675,-0.100206756,0.004699265,-0.095507491,-0.020930105,-0.028018341,-0.052316748,0,0,0
2/28/17,0.018337434,-0.003067103,0.015270331,-0.095481497,-0.003296388,-0.098777885,0.013285191,0.013760025,-0.04956168,1,0,0
3/1/17,-0.010801574,0.010921589,0.000120015,-0.093086641,0.007203162,-0.085883479,-0.002604924,-0.00186144,0.051218429,0,1,0
3/2/17,0.006861332,-0.005021498,0.001839834,-0.027446901,0.005922601,-0.021524301,0.000722188,0.004904714,-0.005411501,1,0,0
3/3/17,0.002516274,0.001835341,0.004351615,-0.026963049,0.005834599,-0.02112845,0.001743517,0.005214955,-0.010282485,1,0,1
3/6/17,0.000782663,-0.002213648,-0.001430985,0.017848246,0.002376792,0.020225038,0.000722188,0.002227214,-0.000252599,1,0,0
3/7/17,-0.008746659,-0.001682904,-0.010429562,-0.009368826,0.00376855,-0.005600276,-0.006275891,-0.006183852,0.005224311,0,1,0
3/8/17,-0.008681633,0.00176265,-0.006918982,-0.007273431,-0.005325583,-0.012599013,0.000722188,0.002099353,0.003965768,1,1,0
3/9/17,-0.008744542,0.000764613,-0.007979929,-0.02273601,0.00045876,-0.02227725,0.000722188,-0.003428343,-0.010058942,0,0,0
3/10/17,-0.009144406,0.004203602,-0.004940804,-0.034147061,0.002823767,-0.031323294,0.000722188,0.002099353,0.003965768,1,1,1
3/13/17,0.008502339,0.00167457,0.010176909,-0.026794498,0.006731615,-0.020062884,-0.004094433,0.001145589,-0.00485673,1,0,0
3/14/17,0.050487913,-0.002431748,0.048056166,0.031877035,0.005976459,0.037853494,0.033689932,0.002099353,0.003965768,1,1,0
3/15/17,-0.014968254,0.006169832,-0.008798422,0.025487142,0.010402179,0.035889321,-0.009098296,0.002099353,0.003965768,1,1,0
3/16/17,0.025394857,-0.000681293,0.024713564,0.061086242,0.008942348,0.07002859,0.000722188,0.002099353,0.003965768,1,1,0
3/17/17,-0.001749739,-0.000349109,-0.002098848,0.06871651,0.004368154,0.073084664,-0.002071892,-0.001115664,0.043503803,0,1,1
3/20/17,0.000695153,0.000910959,0.001606112,0.060377639,0.003602489,0.063980128,0.000722188,0.040351759,0.115886125,1,1,0
3/21/17,-0.027740699,-0.015173117,-0.042913816,-0.019156082,-0.009215952,-0.028372034,0.000722188,-0.009495927,0.012292698,0,1,0
3/22/17,0.010493914,0.00677905,0.017272963,0.00580056,-0.008616049,-0.002815489,0.000722188,0.002099353,0.003965768,1,1,0
3/23/17,0.001622997,-0.002524876,-0.000901879,-0.017297776,-0.010444994,-0.02774277,0.000551747,0.000184474,-0.017117874,0,0,0
3/24/17,0.030820075,0.00207102,0.032891095,0.014397313,-0.008049307,0.006348006,0.020989516,0.002099353,0.003965768,1,1,1
3/27/17,0.025220317,0.001607444,0.026827762,0.039048119,-0.007359056,0.031689063,0.013865708,0.002099353,0.003965768,1,1,0
3/28/17,0.020641538,0.006114494,0.026756032,0.092692071,0.01409746,0.106789531,0.000411201,0.002099353,0.003965768,1,1,0
3/29/17,-0.004886165,0.004633868,-0.000252297,0.075785423,0.011936685,0.087722108,-0.007273174,-0.008856275,0.041909558,0,1,0
3/30/17,0.000283315,0.001663435,0.00194675,0.074637702,0.016185719,0.090823421,0.000722188,-0.004716939,0.063287827,0,1,0
3/31/17,0.002046352,-0.000679048,0.001367304,0.044134623,0.013396914,0.057531537,0.005515524,0.002561169,0.03084281,1,1,1
4/3/17,0.07326,-0.000604615,0.072655385,0.093570662,0.011158818,0.104729479,0.046430086,0.049635453,0.057947027,1,1,0
4/4/17,0.01576517,0.001587154,0.017352324,0.08800286,0.006608779,0.094611639,0.008370997,0.011764077,0.051302886,1,1,0
4/5/17,-0.024571881,-0.004074837,-0.028646718,0.065639976,-0.002117045,0.063522932,-0.021692189,0.002099353,0.003965768,1,1,0
4/6/17,0.012012226,0.000530176,0.012542401,0.078015782,-0.003246027,0.074769755,0.005601186,0.000225117,0.00071364,0,1,0
4/7/17,0.013385565,-0.000529895,0.01285567,0.090197501,-0.003097257,0.087100244,0.000722188,0.005647502,0.062617226,1,1,1
4/10/17,0.032178849,0.00037885,0.032557699,0.048578829,-0.002116245,0.046462584,0.018785753,0.017944295,0.016546757,1,1,0
4/11/17,-0.007462393,-0.004317755,-0.011780147,0.024495844,-0.00799932,0.016496524,-0.001856662,7.72E-05,0.012272447,0,1,0
4/12/17,-0.034418422,-0.004031912,-0.038450334,0.014193854,-0.007956565,0.006237289,0.000722188,-0.001011549,0.006152001,0,1,0
4/13/17,0.02809263,-0.003971905,0.024120725,0.030163972,-0.012420458,0.017743514,0.020137664,0.002099353,0.003965768,1,1,1
4/17/17,-0.016703214,0.008282145,-0.00842107,7.74E-05,-0.003713254,-0.003635903,-0.009005019,-0.006870553,0.002561099,0,1,0
4/18/17,-0.002426533,-0.001521168,-0.003947701,-0.033256202,-0.0056055,-0.038861701,0.001983928,0.003460017,0.002585494,1,1,0
4/19/17,0.01595209,0.001599965,0.017552054,-0.010637896,0.000304566,-0.01033333,0.011630922,0.002099353,0.003965768,1,1,0
4/20/17,-0.018217559,0.008365484,-0.009852075,0.006345239,0.012755942,0.01910118,0.000722188,-0.0117867,0.008007608,0,1,0
4/21/17,0.010440762,-0.000226223,0.010214539,-0.011301377,0.01656453,0.005263153,0.000722188,0.007457057,-0.000236279,1,0,1
4/24/17,-0.004118502,0.012070074,0.007951572,0.001478169,0.020383575,0.021861744,0.000722188,-0.001101247,-0.002198966,0,0,0
4/25/17,0.011469394,0.007230091,0.018699485,0.015768938,0.029326819,0.045095757,0.009214318,0.002903205,0.008304395,1,1,0
4/26/17,-0.010130351,-0.001406011,-0.011536362,-0.011017672,0.02623763,0.015219958,0.000722188,0.002099353,0.003965768,1,1,0
4/27/17,-0.010967705,0.006002708,-0.004964998,-0.003602193,0.023832976,0.020230783,0.000722188,0.002099353,0.003965768,1,1,0
4/28/17,0.015858352,0.00176789,0.017626242,0.001840895,0.025875078,0.027715973,0.005280725,0.002099353,0.003965768,1,1,1
5/1/17,0.018994116,0.008897798,0.027891915,0.025387785,0.022659531,0.048047316,0.006437268,0.014988698,0.010771719,1,1,0
5/2/17,-0.013880853,0.001676256,-0.012204597,-0.000767704,0.017020619,0.016252915,-0.010185644,0.002099353,0.003965768,1,1,0
5/3/17,-0.021477789,-0.003201588,-0.024679377,-0.012451506,0.015191909,0.002740403,0.000722188,0.002099353,0.003965768,1,1,0
5/4/17,-0.050393668,0.000364738,-0.05002893,-0.052174938,0.00950244,-0.042672498,-0.006857724,-0.03180198,-0.025268769,0,0,0
5/5/17,0.039978303,0.00364857,0.043626873,-0.029610156,0.01139764,-0.018212517,0.025620008,0.016165368,-0.032897418,1,0,1
5/8/17,-0.005943437,0.002181503,-0.003761934,-0.053111286,0.004664703,-0.048446583,-0.000250968,-0.003718581,-0.039359632,0,0,0
5/9/17,0.04232009,0.003482169,0.045802259,0.00095601,0.006476004,0.007432015,0.028468741,0.002099353,0.003965768,1,1,0
5/10/17,0.011748039,0.000578423,0.012326462,0.035363517,0.010292715,0.045656231,0.000722188,-0.00186144,0.051218429,0,1,0
5/11/17,-0.005723673,-0.000794929,-0.006518602,0.084427567,0.009121539,0.093549106,0.009577101,0.009835489,0.029464313,1,1,0
5/12/17,0.003050585,0.00224182,0.005292405,0.045673779,0.007707118,0.053380897,0.007642867,-0.000441795,0.021938897,0,1,1
5/15/17,-0.030667434,0.003174448,-0.027492986,0.019583127,0.008705538,0.028288665,-0.021326101,-0.013956564,0.023270209,0,1,0
5/16/17,-0.000594067,0.004171402,0.003577335,-0.022627495,0.009398358,-0.013229137,0.007965259,0.002099353,0.003965768,1,1,0
5/17/17,-0.008957758,-0.02542602,-0.034383778,-0.041924893,-0.01683531,-0.058760203,-0.009367466,0.002576013,0.005089744,1,1,0
5/18/17,0.013958676,0.008745571,0.022704247,-0.023626054,-0.007447965,-0.03107402,0.007992868,0.01216484,0.004638193,1,1,0
5/19/17,-0.011348833,0.004225611,-0.007123222,-0.037557157,-0.005483354,-0.043040511,0.000722188,-0.0163154,-0.024771065,0,0,1
5/22/17,-0.009959696,0.008415433,-0.001544263,-0.017219031,-0.000287601,-0.017506633,-0.003518559,-0.002773625,-0.002792941,0,0,0
5/23/17,-0.021918829,0.00100695,-0.020911879,-0.038043356,-0.003438002,-0.041481358,0.005362331,-0.001011549,0.006152001,0,1,0
5/24/17,0.016330677,0.004600005,0.020930681,-0.013838937,0.02726546,0.013426523,0.014138854,0.007717399,-0.012137124,1,0,0
5/25/17,0.012794163,0.008513335,0.021307499,-0.014986515,0.027028961,0.012042446,0.006285386,0.002099353,0.003965768,1,1,0
5/26/17,0.024455353,0.001773204,0.026228557,0.021517154,0.024520865,0.046038019,0.019347727,0.015007936,0.011316483,1,1,1
5/30/17,0.02978309,0.000849818,0.030632908,0.062914202,0.01683442,0.079748622,0.003415209,-0.02127428,0.002775369,0,1,0
5/31/17,0.017990142,-0.000353512,0.017636629,0.106807874,0.015452447,0.122260321,0.012405392,0.018267502,0.100078901,1,1,0
6/1/17,-0.005769322,0.003892457,-0.001876865,0.082451818,0.014737256,0.097189074,0.006665907,0.002787765,-0.002603049,1,0,0
6/2/17,-0.012949093,0.011421398,-0.001527695,0.054993996,0.017663266,0.072657261,-0.008522276,-0.007164808,0.033542539,0,1,1
6/5/17,0.022189413,-0.000209192,0.021980221,0.052567297,0.015649425,0.068216722,0.013306253,0.010345518,0.025829317,1,1,0
6/6/17,0.019895684,-0.003973726,0.015921958,0.042214756,0.010754555,0.052969311,0.015665794,0.012507554,0.021165617,1,1,0
6/7/17,0.015351804,0.003919849,0.019271654,0.039585702,0.015075403,0.054661104,0.011042345,0.01174059,0.031081931,1,1,0
6/8/17,0.027732271,0.001045704,0.028777974,0.074855428,0.012196938,0.087052365,0.009182861,-0.00464733,-0.024765512,0,0,0
6/9/17,-0.009265199,-0.025005114,-0.034270312,0.075662472,-0.024257505,0.051404967,-0.004699682,-0.004796149,0.055892803,0,1,1
6/12/17,0.010087856,-0.005358131,0.004729725,0.062940392,-0.029282595,0.033657796,0.006478023,0.002078269,0.076490432,1,1,0
6/13/17,0.03906911,0.008116211,0.047185321,0.082966813,-0.017499862,0.065466951,0.001820806,-0.014622789,0.01940185,0,1,0
6/14/17,0.016874264,-0.004345984,0.012528279,0.08400729,-0.025589335,0.058417954,0.015014557,0.012003304,0.063763832,1,1,0
6/15/17,-0.009539304,-0.004436461,-0.013975765,0.045358078,-0.030925635,0.014432443,-0.005953947,-0.00569068,0.025687548,0,1,0
6/16/17,-0.006158282,-0.004338894,-0.010497176,0.049789391,-0.010384908,0.039404484,0.000722188,-0.004668252,0.036241644,0,1,1
6/19/17,-0.021029183,0.016721164,-0.00430802,0.018472031,0.011582802,0.030054832,-0.009980015,-0.014374383,-0.002590783,0,0,0
6/20/17,0.01442932,-0.007831172,0.006598147,-0.005448972,-0.004419419,-0.009868392,0.005125505,0.010180957,0.020483553,1,1,0
6/21/17,0.001273526,0.00990207,0.011175596,-0.021018738,0.009827584,-0.011191154,0.00672977,0.000497474,0.030326559,0,1,0
6/22/17,0.016782599,-0.000284135,0.016498465,0.005329733,0.014039404,0.019369137,0.005291511,0.002099353,0.003965768,1,1,0
6/23/17,-0.001642583,0.00383802,0.002195437,0.010077603,0.02236725,0.032444853,0.002051568,0.000862498,0.00886889,1,1,1
6/26/17,-0.010870158,-0.004672954,-0.015543113,0.019940726,0.000854326,0.020795052,-0.015161878,-0.005769028,0.011409621,0,1,0
6/27/17,-0.021914748,-0.01813932,-0.040054068,-0.01697108,-0.00954406,-0.026515139,-0.007993882,-0.012240683,-0.001286266,0,0,0
6/28/17,0.010060345,0.014417428,0.024477773,-0.008593143,-0.005115647,-0.01370879,0.000722188,-0.007048191,0.006708054,0,1,0
6/29/17,-0.010902128,-0.017354519,-0.028256647,-0.035030383,-0.022103532,-0.057133915,0.000722188,-0.010378647,-0.025789627,0,0,0
6/30/17,0.002020582,0.000363299,0.002383882,-0.031468169,-0.025488458,-0.056956627,0.006209216,-0.000332926,-0.015158121,0,0,1
7/3/17,-0.014326176,-0.010534815,-0.024860991,-0.034654798,-0.031227728,-0.065882526,-0.005948125,-0.00676134,-0.009747764,0,0,0
7/5/17,-0.082240196,0.009839274,-0.072400922,-0.093736956,-0.003622095,-0.097359051,-0.048680843,0.002099353,0.003965768,1,1,0
7/6/17,-0.046809245,-0.009016376,-0.055825621,-0.141473128,-0.026639172,-0.1681123,0.005616173,0.002099353,0.003965768,1,1,0
7/7/17,0.003428987,0.010785988,0.014214976,-0.132988742,0.001235446,-0.131753296,0.002607717,0.000922796,-0.07710192,1,0,1
7/10/17,0.002502013,0.006533139,0.009035152,-0.133402751,0.007410664,-0.125992087,0.002901306,0.007732221,-0.07776039,1,0,0
7/11/17,0.032529982,0.002812546,0.035342528,-0.09303234,0.0210001,-0.07203224,0.020513655,0.017099809,-0.054338442,1,0,0
7/12/17,-0.004837258,0.011866154,0.007028896,-0.015620233,0.023049382,0.007429149,-0.000756952,-0.003535963,-0.007711525,0,0,0
7/13/17,-0.020745461,0.002203337,-0.018542124,0.01257831,0.034632137,0.047210446,-0.0034303,0.000669284,-0.003300721,1,0,0
7/14/17,0.005640522,0.007871747,0.013512269,0.014835735,0.031649143,0.046484878,0.003533482,-0.001011549,0.006152001,0,1,1
7/17/17,-0.025539779,0.000492517,-0.025047262,-0.014320274,0.02545779,0.011137516,-0.009008526,-0.017922459,-0.012370943,0,0,0
7/18/17,0.020449081,0.006681143,0.027130224,-0.026296542,0.029413747,0.003117205,0.016204519,0.01373098,-0.018070838,1,0,0
7/19/17,-0.014947046,0.005868314,-0.009078733,-0.036239748,0.023311892,-0.012927855,0.000722188,-0.00104502,-3.11E-05,0,0,0
7/20/17,0.013007284,0.001319703,0.014326987,-0.00228037,0.022409648,0.020129278,0.000722188,0.00561323,0.002509276,1,1,0
7/21/17,-0.004191128,-0.000416062,-0.00460719,-0.012110772,0.014002293,0.001891521,0.009275998,-0.008641903,0.006489889,0,1,1
7/24/17,0.038416417,0.004579891,0.042996308,0.053670335,0.018144858,0.071815193,0.023341552,0.025651279,0.038725707,1,1,0
7/25/17,-0.005969206,-0.002555839,-0.008525045,0.025806064,0.008802689,0.034608754,0.007766359,0.002099353,0.003965768,1,1,0
7/26/17,0.009260198,0.003254503,0.012514701,0.05097294,0.006181253,0.057154193,0.005194059,0.002099353,0.003965768,1,1,0
7/27/17,-0.021027099,-0.006281297,-0.027308397,0.015217519,-0.001456651,0.013760868,-0.018229829,-0.012057056,0.012231345,0,1,0
7/28/17,0.002657416,-0.000833555,0.00182386,0.022184301,-0.00187371,0.020310591,0.000722188,0.006902812,-0.002954421,1,0,1
7/31/17,-0.030378871,-0.004240757,-0.034619627,-0.044979464,-0.010637692,-0.055617156,-0.017448217,-0.017141054,-0.019713211,0,0,0
8/1/17,-0.014360646,0.002303905,-0.012056741,-0.053163783,-0.005817324,-0.058981107,-0.012169326,-0.011959545,-0.033950731,0,0,0
8/2/17,0.017059916,0.002716658,0.019776573,-0.045881705,-0.006350306,-0.052232011,0.003248448,0.004246191,0.017694027,1,1,0
8/3/17,0.06894275,-0.003890159,0.065052591,0.041721712,-0.003959334,0.037762379,0.058854866,0.002099353,0.003965768,1,1,0
8/4/17,0.02647915,0.001813289,0.028292439,0.066501237,-0.00132077,0.065180468,0.002984535,0.004368201,-0.011643319,1,0,1
8/7/17,-0.01120992,0.006334641,-0.004875279,0.088714118,0.009285639,0.097999758,0.023276621,-0.006347017,0.022348805,0,1,0
8/8/17,0.03002558,-0.00172924,0.02829634,0.137623755,0.005224401,0.142848156,0.019439781,0.019257745,0.077386953,1,1,0
8/9/17,-0.003310845,-0.001316468,-0.004627313,0.114317902,0.001181188,0.11549909,0.000722188,0.001064453,0.046283451,1,1,0
8/10/17,-0.000923545,-0.021440489,-0.022364034,0.040400447,-0.016458493,0.023941954,0.000722188,-0.000615732,0.027103792,0,1,0
8/11/17,-0.000636892,0.007586746,0.006949854,0.013480001,-0.010790336,0.002689666,-0.006275549,-0.001011549,0.006152001,0,1,1
8/14/17,0.003691944,0.012878385,0.016570328,0.028656251,-0.004357948,0.024298303,0.000209366,0.002362249,0.027733171,1,1,0
8/15/17,-0.004735257,0.000694593,-0.004040664,-0.005972476,-0.001940499,-0.007912975,-0.001059228,0.002099353,0.003965768,1,1,0
8/16/17,-0.000135107,0.001735821,0.001600714,-0.002815389,0.001109883,-0.001705506,0.000734066,0.002099353,0.003965768,1,1,0
8/17/17,-0.00983675,-0.020446213,-0.030282963,-0.011918843,0.002127071,-0.009791772,0.000722188,7.72E-05,0.012272447,0,1,0
8/18/17,-0.011965826,-0.000707593,-0.012673418,-0.022966462,-0.006122325,-0.029088787,0.000722188,-0.006123033,-0.012171554,0,0,1
8/21/17,-0.026354441,-0.001274613,-0.027629055,-0.051293136,-0.020009824,-0.07130296,-0.000668273,0.008838606,0.025751792,1,1,0
8/22/17,-0.004913418,0.015243112,0.010329694,-0.052140792,-0.005762315,-0.057903107,0.012027172,0.007072941,0.006667498,1,1,0
8/23/17,0.037017146,-0.003561685,0.033455461,-0.016920642,-0.011020168,-0.02794081,0.021454283,0.002099353,0.003965768,1,1,0
8/24/17,0.003396711,-0.002943191,0.00045352,-0.003781371,0.006651283,0.002869911,0.005108039,0.002099353,0.003965768,1,1,0
8/25/17,-0.011718323,-0.002108752,-0.013827075,-0.003541712,0.005239805,0.001698093,-0.006099748,-0.009701252,-0.004500976,0,0,1
8/28/17,-0.009965957,0.003099174,-0.006866784,0.013444442,0.009642121,0.023086563,-0.006089628,-0.011513314,0.015643153,0,1,0
8/29/17,0.000985738,0.003932336,0.004918074,0.019212868,-0.001606254,0.017606614,-0.00017521,0.008682147,0.019180221,1,1,0
8/30/17,0.005004501,0.011750472,0.016754973,-0.01257371,0.013735951,0.001162241,-0.000401651,0.003031965,-0.005818026,1,0,0
8/31/17,-0.003014414,0.010715851,0.007701437,-0.019208194,0.027623486,0.008415292,-0.00445393,-0.000426568,-0.005844233,0,0,0
9/1/17,-3.67E-05,-0.001368152,-0.001404868,-0.00726848,0.028386153,0.021117673,-0.003705931,-0.003824795,0.007134976,0,1,1
9/5/17,-0.007375402,-0.008972411,-0.016347813,-0.00464077,0.016010258,0.011369488,0.000722188,-0.003787598,-0.003303769,0,0,0
9/6/17,-0.017515026,0.003040913,-0.014474113,-0.023255304,0.01510811,-0.008147194,-0.008096247,0.002540118,-0.014499991,1,0,0
9/7/17,0.015304651,0.002342628,0.01764728,-0.012945786,0.005669045,-0.007276742,0.000722188,0.011610745,-0.001817548,1,0,0
9/8/17,-0.011902698,-0.00866148,-0.020564178,-0.021510696,-0.01361153,-0.035122225,0.000722188,-0.01051915,-0.013516727,0,0,1
9/11/17,0.047574701,0.011510894,0.059085595,0.024216172,-0.000890383,0.023325789,0.000722188,0.002099353,0.003965768,1,1,0
9/12/17,-0.004983842,0.00239928,-0.002584563,0.027070106,0.010574046,0.037644152,-0.002161928,0.000744423,0.018039924,1,1,0
9/13/17,0.008225407,0.001367965,0.009593372,0.054095881,0.008888534,0.062984415,0.00250159,0.002099353,0.003965768,1,1,0
9/14/17,0.037028878,-0.005873625,0.031155252,0.076475557,0.000618623,0.07709418,0.023504058,0.002099353,0.003965768,1,1,0
9/15/17,0.002311254,0.003434935,0.005746188,0.093199647,0.012828275,0.106027921,-0.006789626,0.002099353,0.003965768,1,1,1
9/18/17,0.014974998,-0.001310244,0.013664754,0.058603433,-9.56E-06,0.058593873,0.006641367,-0.001011549,0.006152001,0,1,0
9/19/17,-0.0274316,0.001717271,-0.025714329,0.034735326,-0.00068993,0.034045396,-0.017678901,-0.014846853,0.00429388,0,1,0
9/20/17,-8.61E-05,-0.003086347,-0.003172474,0.026105454,-0.005135088,0.020970366,0.003138749,-0.00082252,0.033743367,0,1,0
9/21/17,-0.013748136,-0.006122958,-0.019871093,-0.024167379,-0.005384605,-0.029551984,-0.00506367,-0.004047689,-0.003707401,0,0,0
9/22/17,-0.0410247,-0.000969344,-0.041994043,-0.065866528,-0.009750173,-0.075616701,0.000722188,-0.024515006,-0.038284228,0,0,1
9/25/17,-0.006842627,-0.010531852,-0.017374479,-0.085028214,-0.01889385,-0.103922064,0.000722188,-0.004229833,-0.052140054,0,0,0
9/26/17,-0.00183724,0.002590913,0.000753673,-0.061540513,-0.018038184,-0.079578697,0.006065583,0.00323672,0.010080277,1,1,0
9/27/17,-0.021407161,0.009010307,-0.012396854,-0.081973077,-0.006122958,-0.088096034,-0.010634616,-0.009091559,-0.040530546,0,0,0
9/28/17,-0.003671955,-0.000346024,-0.004017979,-0.073000402,-0.000346024,-0.073346426,-0.001083087,0.002099353,0.003965768,1,1,0
9/29/17,-0.002784345,0.007201352,0.004417006,-0.036284026,0.007829769,-0.028454257,0.006937989,0.002099353,0.003965768,1,1,1
10/2/17,0.000366658,0.000893948,0.001260606,-0.029496894,0.019467599,-0.010029296,-0.00427586,0.005683054,-0.005618006,1,0,0
10/3/17,0.017224509,0.002129553,0.019354063,-0.010627795,0.018998473,0.008370677,0.010585071,0.016087082,-0.00888329,1,0,0
10/4/17,0.018774035,0.000959414,0.019733449,0.030308739,0.010867884,0.041176623,0.000722188,0.000644598,-0.001580897,1,0,0
10/5/17,-0.008891338,0.009792763,0.000901425,0.025198849,0.021120406,0.046319255,0.001246091,-0.00037572,0.01528766,0,1,0
10/6/17,0.003005958,0.00135615,0.004362108,0.03106764,0.015194426,0.046262066,0.002552518,-0.001975186,0.030775875,0,1,1
10/9/17,-0.037909452,-0.001151325,-0.039060777,-0.008991484,0.013119931,0.004128447,-0.024095811,-0.019983907,-0.000897352,0,0,0
10/10/17,0.036141013,0.00074589,0.036886903,0.009678314,0.011721093,0.021399407,0.021839241,0.002099353,0.003965768,1,1,0
10/11/17,-0.005764989,0.002980911,-0.002784078,-0.014919232,0.013764324,-0.001154907,0.000722188,-0.024201389,-0.02810599,0,0,0
10/12/17,0.004869416,-0.001823682,0.003045734,-0.001117195,0.002102191,0.000984996,0.002078479,0.005709249,0.005069685,1,1,0
10/13/17,-0.0041666,0.003857289,-0.000309311,-0.00827591,0.004605193,-0.003670716,-0.002876247,0.03568289,0.014925176,1,1,1
10/16/17,-0.017415322,0.003437825,-0.013977497,0.013115556,0.009220791,0.022336347,0.000722188,-0.009519756,0.023394255,0,1,0
